,Job info,Skills,location
2360,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Software,  Software Services', 'Specialization:Software Engineer', 'Role:               Software Developer/ Programmer', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Azure ', 'Windows ', 'PaaS ', 'Azure SQL ', 'Azure synapse ', 'Apache Spark ', 'T SQL ', 'Data factory ']",Chennai (Tamil Nadu)
2361,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Kurnool (Andhra Pradesh), Mahabubnagar (Andhra Pradesh), Rajahmundry (Andhra Pradesh), Tirupati (Andhra Pradesh), Vijayawada (Andhra Pradesh)"
2362,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:Application Programming', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['ETL & Talend Tool ', 'Big data ', 'Greenplum / Postgress ', 'advanced SQL programming ', 'Java basics and AWS S3 storage. ']",Indore (Madhya Pradesh)
2363,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Belgaum (Karnataka), Bengaluru/ Bangalore (Karnataka), Bidar (Karnataka), Mangalore (Karnataka), Mysoru/ Mysore (Karnataka)"
2364,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Bhagalpur (Bihar), Muzaffarpur (Bihar), Patna (Bihar), Bhilai-Durg (Chhattisgarh)"
2365,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Bhagalpur (Bihar), Muzaffarpur (Bihar), Patna (Bihar), Bilaspur (Chhattisgarh), Raipur (Chhattisgarh)"
2366,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Nalgonda (Andhra Pradesh), Nellore (Andhra Pradesh), Nizamabad (Andhra Pradesh), Ongole (Andhra Pradesh), Rajahmundry (Andhra Pradesh)"
2367,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Guntakal (Andhra Pradesh), Hyderabad/ Secunderabad (Andhra Pradesh), Kakinada (Andhra Pradesh), Kurnool (Andhra Pradesh), Rajahmundry (Andhra Pradesh)"
2368,"['Job Function: IT Software : Software Products & Services', 'Industry: Retailing,  Consumer Durables/FMCG', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['business solutions ', 'ensemble ', 'dashboards ', 'sql ', 'data science ', 'advanced analytics ', 'data analysis ', 'data analytics ', 'oracle ', 'sas ', 'tableau ']",United States of America (USA) (United States Of America (usa))
2369,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Warangal (Andhra Pradesh), Dhubri (Assam), Dibrugarh (Assam), Guwahati (Assam), Jorhat (Assam)"
2370,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Bongaigaon (Assam), Guwahati (Assam), Jorhat (Assam), Silchar (Assam), Tinsukia (Assam)"
2371,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Karimnagar (Andhra Pradesh), Khammam (Andhra Pradesh), Kurnool (Andhra Pradesh), Mahabubnagar (Andhra Pradesh), Medak (Andhra Pradesh)"
2372,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Raipur (Chhattisgarh), Ahmedabad (Gujarat), Amreli (Gujarat), Anand (Gujarat), Ankleshwar (Gujarat)"
2373,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Sangareddy (Andhra Pradesh), Srikakulam (Andhra Pradesh), Tirupati (Andhra Pradesh), Vijayawada (Andhra Pradesh), Visakhapatnam (Andhra Pradesh)"
2374,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Kakinada (Andhra Pradesh), Kurnool (Andhra Pradesh), Nizamabad (Andhra Pradesh), Rajahmundry (Andhra Pradesh), Vijayawada (Andhra Pradesh)"
2375,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Chittoor (Andhra Pradesh), Cuddapah (Andhra Pradesh), Guntakal (Andhra Pradesh), Guntur (Andhra Pradesh), Kakinada (Andhra Pradesh)"
2376,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Kolhapur (Maharashtra), Nasik (Maharashtra), Pune (Maharashtra), Bhubaneshwar (Orissa), Puri (Orissa)"
2377,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Bhagalpur (Bihar), Muzaffarpur (Bihar), Patna (Bihar), BIHAR (Bihar), Bilaspur (Chhattisgarh)"
2378,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Software,  Software Services', 'Specialization:Application Programming,Software Engineer,JAVAEE-SQL-MULTITHREADING', 'Role:               Software Developer/ Programmer', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['staff engineer ', 'JAVAEE-SQL-MULTITHREADING ', 'Java ', 'Data Structures ', 'Multithreading ', 'Algorithm ', 'Design ', 'Problem Solving and Rest API 2. MySQL or NoSQL 3. Spring', 'Problem Solving and Rest API 2. MySQL or NoSQL 3. Spring']","Bengaluru/ Bangalore (Karnataka), Chennai (Tamil Nadu), Delhi/ NCR (Delhi), Hyderabad/ Secunderabad (Andhra Pradesh), Mumbai (Maharashtra)"
2379,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Nalgonda (Andhra Pradesh), Nellore (Andhra Pradesh), Nizamabad (Andhra Pradesh), Ongole (Andhra Pradesh), Rajahmundry (Andhra Pradesh)"
2380,"['Job Function: IT Software : Software Products & Services', 'Industry: Retailing,  Consumer Durables/FMCG', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['bi ', 'business solutions ', 'dashboards ', 'data science ', 'san ', 'advanced analytics ', 'data analysis ', 'data analytics ', 'tableau ']",United States of America (USA) (United States Of America (usa))
2381,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Pune (Maharashtra), Chandigarh (Punjab), Nasik (Maharashtra), Bhubaneshwar (Orissa), Amritsar (Punjab)"
2382,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Bongaigaon (Assam), Dibrugarh (Assam), Guwahati (Assam), Jorhat (Assam), Silchar (Assam)"
2383,"['Job Function: IT Software : Software Products & Services', 'Industry: Financial Services/Stockbroking,  Banking', 'Specialization:Data Warehousing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['logistic regression ', 'advanced analytics ', 'predictive modeling ', 'data mining ', 'bi ', 'linear regression ', 'sql ', 'data science ', 'statistical modeling ', 'data visualization ', 'data analysis ', 'sas ', 'consulting ', 'tableau ', 'business consultant ']",United States of America (USA) (United States Of America (usa))
2384,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Kakinada (Andhra Pradesh), Karimnagar (Andhra Pradesh), Khammam (Andhra Pradesh), Kurnool (Andhra Pradesh), Mahabubnagar (Andhra Pradesh)"
2385,"['Job Function: Corporate Planning/Consulting/Strategy,Quality/Process Control', 'Industry: Advertising/PR/Event Management', 'Specialization:Policy Development,Profit Improvement,Quality Assurance', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Ms excel ', 'Good communication skills', 'Good communication skills', 'Prototyping ', 'Data Understanding ', 'Business Development ', 'Marketing Budget ']",Mumbai (Maharashtra)
2386,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Chittoor (Andhra Pradesh), Guntur (Andhra Pradesh), Kakinada (Andhra Pradesh), Kurnool (Andhra Pradesh), Nalgonda (Andhra Pradesh)"
2387,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Satna (Madhya Pradesh), Jalgaon (Maharashtra), Kolhapur (Maharashtra), Mumbai (Maharashtra), Nagpur (Maharashtra)"
2388,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Anantapur (Andhra Pradesh), Chittoor (Andhra Pradesh), Cuddapah (Andhra Pradesh), Guntakal (Andhra Pradesh), Guntur (Andhra Pradesh)"
2389,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Bikaner (Rajasthan), Jaipur (Rajasthan), Jodhpur (Rajasthan), Kota (Rajasthan), Udaipur (Rajasthan)"
2390,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Mohali (Punjab), Nawanshahr (Punjab), Pathankot (Punjab), Patiala (Punjab), Sangrur (Punjab)"
2391,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Sagar (Madhya Pradesh), Satna (Madhya Pradesh), Ujjain (Madhya Pradesh), Solapur (Maharashtra), Vasai (Maharashtra)"
2392,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Gondia (Maharashtra), Hinganghat (Maharashtra), Jalgaon (Maharashtra), Latur (Maharashtra), Lonavala (Maharashtra)"
2393,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Ranchi (Jharkhand), Bengaluru/ Bangalore (Karnataka), Dharwad (Karnataka), Gulbarga (Karnataka), Mysoru/ Mysore (Karnataka)"
2394,"['Job Function: Administration', 'Industry: Manufacturing/Industrial', 'Specialization:Administration,Event Planning,Facilities management,Office Management & Coordination', 'Role:               Computer Operator/ Data Entry Operator, Executive Assistant/ Executive Secretary, Front Office Assistant/ Executive, PBX Operator', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       Any Graduate', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'Any Graduate', 'Employment Type:               Full Time']","['Erp ', 'Data Warehousing ', 'Microsoft Technologies ', 'Informatica ', 'Web Technologies ']","Ahmedabad (Gujarat), Bengaluru/ Bangalore (Karnataka), Chennai (Tamil Nadu), Hyderabad/ Secunderabad (Andhra Pradesh), Kolkata (West Bengal)"
2395,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Baddi (Himachal Pradesh), Chamba (Himachal Pradesh), Dalhousie (Himachal Pradesh), Solan (Himachal Pradesh), Una (Himachal Pradesh)"
2396,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Rajahmundry (Andhra Pradesh), Sangareddy (Andhra Pradesh), Vijayawada (Andhra Pradesh), Visakhapatnam (Andhra Pradesh), Dhubri (Assam)"
2397,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Surat (Gujarat), Vadodara (Gujarat), Ambala (Haryana), Chandigarh (Punjab), Hissar (Haryana)"
2398,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Vadodara (Gujarat), Bhiwani (Haryana), Rewari (Haryana), Sirsa (Haryana), Yamunanagar (Haryana)"
2399,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Bhilai-Durg (Chhattisgarh), Bhavnagar (Gujarat), Gandhidham (Gujarat), Mehsana (Gujarat), Nadiad (Gujarat)"
2400,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Gorakhpur (Uttar Pradesh), Kanpur (Uttar Pradesh), Lucknow (Uttar Pradesh), Meerut (Uttar Pradesh), Noida/ Greater Noida (Uttar Pradesh)"
2401,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Dhubri (Assam), Jorhat (Assam), Sibsagar (Assam), Tezpur (Assam), Tinsukia (Assam)"
2402,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Moradabad (Uttar Pradesh), Noida/ Greater Noida (Uttar Pradesh), Varanasi / Banaras (Uttar Pradesh), Dehradun (Uttaranchal), Haridwar (Uttaranchal)"
2403,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Anantapur (Andhra Pradesh), Cuddapah (Andhra Pradesh), Nizamabad (Andhra Pradesh), Ongole (Andhra Pradesh), Rajahmundry (Andhra Pradesh)"
2404,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Guntur (Andhra Pradesh), Hyderabad/ Secunderabad (Andhra Pradesh), Kakinada (Andhra Pradesh), Khammam (Andhra Pradesh), Kurnool (Andhra Pradesh)"
2405,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Dehradun (Uttaranchal), Haldwani (Uttaranchal), Nainital (Uttaranchal), Roorkee (Uttaranchal), Rudrapur (Uttaranchal)"
2406,"['Job Function: Bio Tech/R&D/Scientist', 'Industry: Biotechnology/Pharmaceutical/Medicine,  Manufacturing/Industrial', 'Specialization:Data Management/ Statistics', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['data management ', 'life sciences ', 'query management ', 'clinical study ', 'clinical data management ', 'cdm ', 'clinical ', 'pharmacy ', 'clinical data manager ']",Chennai (Tamil Nadu)
2407,"['Job Function: Production/Manufacturing/Maintenance/Packaging,Front Office Staff/Secretarial/Computer Operator', 'Industry: Manufacturing/Industrial,  Petroleum/Oil and Gas/Power', 'Specialization:Store Keeper/ Warehouse,Data entry,Front Office,Receptionists', 'Role:               Product Manager, Store Manager/ Warehouse Manager', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['DATA ENTRY ', 'COMPUTER OPERATOR ', 'cashier ', 'accountant ', 'BACK OFFICE EXCUTIVE ']","Asansol (West Bengal), Haldia (West Bengal), Kolkata (West Bengal), WEST BENGAL (West Bengal)"
2408,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Asansol (West Bengal), Durgapur (West Bengal), Kolkata (West Bengal), Raniganj (West Bengal), Siliguri (West Bengal)"
